id,isw,is,WIEH,wPSQ,wSE,wSW,wCRw,wEoS,wEoO,wEoP,wETV,wEuF,wSLQ,wDIS,wSLP,wSTR,wCTV,shdwd12,shdwd17,dynwd12,dynwd17,tempwd12,tempwd17,humwd12,humwd17,shdwd21,shdwd08,shdwd05,shdwe05,shdwe08,shdwe12,shdwe17,shdwe21,lgtwd05,lgtwd08,lgtwd12,lgtwd17,lgtwd21,lgtwe05,lgtwe08,lgtwe12,lgtwe17,lgtwe21,aqiwd05,aqiwd08,aqiwd12,aqiwd17,aqiwd21,aqiwe05,aqiwe08,aqiwe12,aqiwe17,aqiwe21,tempwd05,humwd05,tempwd08,humwd08,temwd12,huwd12,temwd17,huwd17,temwd21,huwd21,tempwe05,humwe05,termpwe08,humwe08,tempwe12,humwe12,tempwe17,humwe17,tempwe21,humwe21,trfwd05,trfwd08,trfwd12,trfwd17,trfwd21,trfwe05,trfwe08,trfwe12,trfwe17,trfwe21,dynwd05,dynwd08,dynwd21,dynwe08,dynwe05,dynwe12,dynwe17,dynwe21,cdynwd05,cdynwd08,cdynwd12,cdynwd17,cdynwd21,cdynwe05,cdynwe08,cdynwe12,cdynwe17,cdynwe21,cWIEH,urbantype,length,segment_id,part_idx,source_node,target_node,segment_length,component_id
505,2.08,1.5,1.387,3,1.0,3.0,3,3,1,1.0,3,1,3,3,2,1,1,3,3,1.621,1.796,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,1,3,3,3,3,3,1,1,1.496,1.596,1.496,1.746,1.496,1.771,1.521,1.496,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,15.643,505:0,0,381,170,15.643,0
506,2.36,1.5,1.573,2,3.0,3.0,3,3,3,1.0,3,1,3,3,2,1,1,3,3,1.751,1.926,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,1,3,3,3,3,3,1,1,1.626,1.726,1.626,1.876,1.626,1.901,1.651,1.626,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,19.42,506:0,0,381,182,19.42,0
507,2.36,1.0,2.36,3,3.0,3.0,3,3,3,3.0,3,1,2,1,1,1,1,3,3,2.502,2.427,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.327,2.427,2.327,2.377,2.327,2.452,2.352,2.327,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,134.234,507:0,0,381,178,134.234,0
508,1.84,1.5,1.227,2,1.0,3.0,2,3,1,1.0,1,1,3,3,1,2,2,2,3,1.659,1.684,3.0,3.0,2.0,3.0,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.584,1.684,1.584,1.634,1.584,1.609,1.609,1.584,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,19.572,508:0,0,178,179,19.572,0
509,1.92,1.0,1.92,3,1.0,3.0,3,3,1,1.0,1,1,3,1,1,1,3,2,3,2.144,2.169,3.0,3.0,2.0,3.0,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.069,2.169,2.069,2.119,2.069,2.094,2.094,2.069,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,16.671,509:0,0,177,179,16.671,0
510,2.12,1.0,2.12,3,1.5,2.5,3,3,1,3.0,3,1,2,1,1,1,2,3,3,2.334,2.259,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,1,1,1,1,1.959,2.309,1.959,2.059,1.959,2.084,1.984,1.959,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,156.475,510:0,0,179,55,156.475,0
511,2.52,1.0,2.52,3,3.0,3.0,3,3,3,2.5,3,2,3,2,1,1,1,3,3,2.614,2.589,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.489,2.589,2.489,2.539,2.489,2.564,2.514,2.489,Reasonably age-friendly,More age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,More age-friendly,campus,54.605,511:0,0,176,178,54.605,0
512,2.12,1.5,1.413,3,1.0,3.0,3,3,1,1.0,2,1,3,2,2,1,3,3,3,1.839,1.814,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.714,1.764,1.714,1.714,1.714,1.789,1.739,1.714,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,11.604,512:0,0,176,174,11.604,0
513,2.15,1.5,1.433,3,1.5,1.0,3,3,2,2.0,1,1,3,2,2,1,3,1,3,1.753,1.828,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,2,3,1.728,1.728,1.728,1.678,1.728,1.703,1.653,1.728,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,58.666,513:0,0,187,254,58.666,0
514,1.83,1.0,1.83,3,1.5,1.0,3,3,2,1.0,1,1,1,1,1,1,2,1,3,2.031,2.006,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,1,1,1,3,1.956,2.006,1.956,1.756,1.956,1.781,1.731,1.956,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,33.748,514:0,0,284,261,33.748,0
515,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,2,2,1,3,1,3,1.602,1.677,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,2,1,3,1,1,1.477,1.577,1.477,1.427,1.477,1.652,1.502,1.477,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,31.516,515:0,0,385,219,22.537017761645792,0
515,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,2,2,1,3,1,3,1.602,1.677,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,2,1,3,1,1,1.477,1.577,1.477,1.427,1.477,1.652,1.502,1.477,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,31.516,515:1,1,218,385,8.978350190835423,0
516,1.71,1.0,1.71,3,1.5,1.0,3,3,2,1.0,1,1,2,1,1,1,1,1,3,1.947,1.972,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,1,3,3,3,3,3,1.872,1.922,1.872,1.872,1.872,1.897,1.897,1.872,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,80.534,516:0,0,222,386,80.534,0
517,2.45,1.0,2.45,3,3.0,2.5,3,3,3,3.0,2,2,2,1,1,1,2,2,1,2.515,2.29,3.0,3.0,2.0,3.0,3,2,3,3,2,2,1,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,3,2,2,3,3,1,2,2,2.29,2.39,2.29,2.44,2.29,2.265,2.215,2.29,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,205.173,517:0,0,194,195,205.173,0
518,1.83,1.5,1.22,3,2.5,2.0,1,1,2,3.0,1,1,2,1,1,2,3,3,3,1.604,1.529,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,2,3,3,3,3,3,3,1.529,1.679,1.529,1.629,1.529,1.654,1.554,1.529,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,82.94,518:0,0,387,217,31.750289125449918,0
518,1.83,1.5,1.22,3,2.5,2.0,1,1,2,3.0,1,1,2,1,1,2,3,3,3,1.604,1.529,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,2,3,3,3,3,3,3,1.529,1.679,1.529,1.629,1.529,1.654,1.554,1.529,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,82.94,518:1,1,388,387,32.163233970416535,0
518,1.83,1.5,1.22,3,2.5,2.0,1,1,2,3.0,1,1,2,1,1,2,3,3,3,1.604,1.529,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,2,3,3,3,3,3,3,1.529,1.679,1.529,1.629,1.529,1.654,1.554,1.529,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,82.94,518:2,2,216,388,19.02492815175623,0
519,1.8,1.5,1.2,3,1.0,3.0,3,3,1,1.0,1,1,3,2,2,1,1,1,2,1.59,1.515,3.0,3.0,2.0,3.0,3,1,3,3,1,1,2,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,3,3,3,1.565,1.565,1.565,1.515,1.565,1.54,1.54,1.565,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,27.802,519:0,0,216,208,27.802,0
520,2.08,1.0,2.08,3,3.0,3.0,2,2,3,2.0,3,1,2,1,1,1,1,1,1,2.206,2.031,3.0,3.0,2.0,3.0,3,1,3,3,1,1,1,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,3,2,3,2,3,3,3,2,2.031,2.081,2.031,2.131,2.031,2.156,2.056,2.031,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,82.418,520:0,0,198,199,82.418,0
521,2.23,1.0,2.23,3,2.5,2.0,3,3,2,3.0,1,1,2,1,1,1,3,3,3,2.411,2.236,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,3,2,2,3,3,3,2,2,2.136,2.286,2.136,2.336,2.136,2.361,2.161,2.136,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,98.685,521:0,0,221,222,98.685,0
522,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,2,2,1,3,1,3,1.702,1.677,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,3,2,2,3,3,1,2,2,1.577,1.627,1.577,1.677,1.577,1.452,1.602,1.577,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,23.311,522:0,0,196,221,23.311,0
523,2.15,1.0,2.15,3,1.5,1.0,3,3,2,1.0,2,1,2,2,1,1,3,1,1,2.255,2.18,3.0,3.0,2.0,3.0,3,1,3,3,1,1,1,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,1,3,2,2.08,2.23,2.08,2.18,2.08,2.005,2.105,2.08,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,28.472,523:0,0,197,389,28.472,0
524,1.91,1.0,1.91,3,1.5,1.0,3,3,2,2.0,1,1,3,1,1,1,2,1,1,2.087,2.062,3.0,3.0,2.0,3.0,3,1,3,3,1,1,1,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.062,2.062,2.062,2.012,2.062,2.037,1.987,2.062,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,28.013,524:0,0,389,390,28.013,0
525,1.99,1.0,1.99,3,1.5,1.0,3,3,2,1.5,1,1,2,1,1,1,3,1,1,2.043,1.968,3.0,3.0,2.0,3.0,3,1,3,3,1,1,1,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,2,2,3,3,3,3,3,2.068,2.118,2.068,2.068,2.068,2.093,1.993,2.068,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,28.847,525:0,0,390,196,28.847,0
526,2.03,1.0,2.03,3,1.5,1.0,3,3,2,2.5,2,1,2,1,1,1,2,1,3,2.171,2.196,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.096,2.146,2.096,2.096,2.096,2.121,2.121,2.096,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,57.407,526:0,0,390,391,57.407,0
527,1.91,1.0,1.91,3,1.5,1.0,3,3,2,2.0,1,1,2,1,1,1,2,3,3,2.087,2.112,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,3,3,3,3,3,3,3,2.012,2.112,2.012,2.062,2.012,2.137,2.037,2.012,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,109.805,527:0,0,391,392,109.805,0
528,2.11,1.0,2.11,3,1.5,1.0,3,3,2,2.0,2,1,2,1,1,1,3,1,3,2.127,2.252,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,3,3,3,3,3,3,3,2.152,2.202,2.152,2.152,2.152,2.177,2.177,2.152,Reasonably age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,59.694,528:0,0,391,393,59.694,0
529,1.99,1.0,1.99,3,1.5,1.0,3,3,2,1.5,1,1,2,1,1,1,3,1,2,2.143,2.118,3.0,3.0,2.0,3.0,3,1,3,3,1,1,2,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.068,2.118,2.068,2.068,2.068,2.093,2.043,2.068,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,75.036,529:0,0,389,394,75.036,0
530,1.87,1.0,1.87,3,1.5,1.0,3,3,2,1.5,1,1,3,2,1,1,1,1,2,2.059,2.084,3.0,3.0,2.0,3.0,3,1,3,3,1,1,2,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.034,2.034,2.034,1.984,2.034,2.009,2.009,2.034,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,48.702,530:0,0,394,395,48.702,0
531,1.87,1.0,1.87,3,1.5,1.0,3,3,2,1.5,1,1,3,2,1,1,1,1,2,2.059,1.984,3.0,3.0,2.0,3.0,3,1,3,3,1,1,2,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,3,3,3,2.034,2.034,2.034,1.984,2.034,2.009,2.009,2.034,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,7.119,531:0,0,395,202,7.119,0
532,1.91,1.0,1.91,3,1.5,1.0,3,3,2,1.0,2,1,2,1,1,1,2,1,2,2.087,1.962,3.0,3.0,2.0,3.0,3,1,3,3,1,1,2,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,3,2,3,3,3,3,3,3,2.012,2.062,2.012,2.012,2.012,2.037,1.987,2.012,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,107.533,532:0,0,395,396,107.533,0
533,2.25,1.0,2.25,2,3.0,2.5,3,3,1,3.0,3,1,2,1,1,1,3,3,3,2.425,2.35,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.25,2.35,2.25,2.3,2.25,2.375,2.275,2.25,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,78.675,533:0,0,397,398,78.675,0
534,2.15,1.0,2.15,3,1.5,1.0,3,3,2,3.0,3,1,3,2,1,1,1,3,3,2.355,2.33,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.23,2.28,2.23,2.23,2.23,2.305,2.255,2.23,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,76.234,534:0,0,398,399,76.234,0
535,2.25,1.0,2.25,2,3.0,2.5,3,3,3,3.0,3,1,2,1,1,1,1,3,2,2.425,2.3,3.0,3.0,2.0,3.0,3,2,3,3,2,3,2,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.25,2.35,2.25,2.3,2.25,2.375,2.225,2.25,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,65.338,535:0,0,398,400,65.338,0
536,2.03,1.0,2.03,3,1.5,1.0,3,3,2,1.0,2,1,1,1,1,1,3,1,3,2.071,2.046,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,2,2,3,3,3,3,2,1.996,2.146,1.996,2.096,1.996,2.121,2.071,1.996,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,24.918,536:0,0,183,401,24.918,0
537,2.19,1.0,2.19,3,1.5,1.0,3,3,2,3.0,2,1,2,2,1,1,2,1,2,2.283,2.258,3.0,3.0,2.0,3.0,3,1,3,3,1,1,2,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,2,3,3,3,2.208,2.258,2.208,2.108,2.208,2.233,2.183,2.208,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,248.067,537:0,0,49,402,248.067,0
538,2.23,1.0,2.23,3,3.0,1.5,3,3,3,2.0,2,1,3,1,1,1,2,1,1,2.211,2.186,3.0,3.0,2.0,3.0,3,2,3,3,2,1,1,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,2,3,3,1,3,1,3,2.286,2.336,2.286,2.086,2.286,2.261,2.011,2.286,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,21.311,538:0,0,403,404,21.311,0
